gene_id	gene_biotype
ENSSSCG00000041864	lncRNA
ENSSSCG00000041865	pseudogene
ENSSSCG00000041866	lncRNA
ENSSSCG00000041867	lncRNA
ENSSSCG00000041868	pseudogene
ENSSSCG00000041869	lncRNA
ENSSSCG00000041870	lncRNA
ENSSSCG00000041871	lncRNA
ENSSSCG00000041872	lncRNA
ENSSSCG00000041873	lncRNA
ENSSSCG00000041874	lncRNA
ENSSSCG00000041875	lncRNA
ENSSSCG00000041876	protein_coding
ENSSSCG00000041877	lncRNA
ENSSSCG00000041878	protein_coding
ENSSSCG00000041879	lncRNA
ENSSSCG00000041880	IG_V_gene
ENSSSCG00000041881	lncRNA
ENSSSCG00000041882	pseudogene
ENSSSCG00000041883	pseudogene
ENSSSCG00000041884	lncRNA
ENSSSCG00000041885	lncRNA
ENSSSCG00000041886	processed_pseudogene
ENSSSCG00000041887	lncRNA
ENSSSCG00000041888	lncRNA
ENSSSCG00000041889	lncRNA
ENSSSCG00000041890	protein_coding
ENSSSCG00000041891	protein_coding
ENSSSCG00000041892	lncRNA
ENSSSCG00000041893	protein_coding
ENSSSCG00000041894	protein_coding
ENSSSCG00000041895	lncRNA
ENSSSCG00000041896	pseudogene
ENSSSCG00000041897	snoRNA
ENSSSCG00000041898	lncRNA
ENSSSCG00000041899	lncRNA
ENSSSCG00000041900	protein_coding
ENSSSCG00000041901	lncRNA
ENSSSCG00000041902	lncRNA
ENSSSCG00000041903	pseudogene
ENSSSCG00000041904	protein_coding
ENSSSCG00000041905	lncRNA
ENSSSCG00000041906	lncRNA
ENSSSCG00000041907	lncRNA
ENSSSCG00000041908	lncRNA
ENSSSCG00000041909	processed_pseudogene
ENSSSCG00000041910	lncRNA
ENSSSCG00000041911	lncRNA
ENSSSCG00000041912	pseudogene
ENSSSCG00000041913	lncRNA
ENSSSCG00000041914	lncRNA
ENSSSCG00000041915	lncRNA
ENSSSCG00000041916	lncRNA
ENSSSCG00000041917	lncRNA
ENSSSCG00000041918	lncRNA
ENSSSCG00000041919	lncRNA
ENSSSCG00000041920	lncRNA
ENSSSCG00000041921	lncRNA
ENSSSCG00000041922	protein_coding
ENSSSCG00000041923	lncRNA
ENSSSCG00000041924	pseudogene
ENSSSCG00000041925	lncRNA
ENSSSCG00000041926	lncRNA
ENSSSCG00000041927	lncRNA
ENSSSCG00000041928	protein_coding
ENSSSCG00000041929	protein_coding
ENSSSCG00000041930	protein_coding
ENSSSCG00000041931	protein_coding
ENSSSCG00000041932	lncRNA
ENSSSCG00000041933	lncRNA
ENSSSCG00000041934	lncRNA
ENSSSCG00000041935	lncRNA
ENSSSCG00000041936	lncRNA
ENSSSCG00000041937	lncRNA
ENSSSCG00000041938	lncRNA
ENSSSCG00000041939	lncRNA
ENSSSCG00000041940	lncRNA
ENSSSCG00000041941	lncRNA
ENSSSCG00000041942	protein_coding
ENSSSCG00000041943	lncRNA
ENSSSCG00000041944	protein_coding
ENSSSCG00000041945	protein_coding
ENSSSCG00000041946	protein_coding
ENSSSCG00000041947	lncRNA
ENSSSCG00000041948	processed_pseudogene
ENSSSCG00000041949	protein_coding
ENSSSCG00000041950	protein_coding
ENSSSCG00000041951	lncRNA
ENSSSCG00000041952	lncRNA
ENSSSCG00000041953	lncRNA
ENSSSCG00000041954	protein_coding
ENSSSCG00000041955	protein_coding
ENSSSCG00000041956	protein_coding
ENSSSCG00000041957	lncRNA
ENSSSCG00000041958	lncRNA
ENSSSCG00000041959	lncRNA
ENSSSCG00000041960	lncRNA
ENSSSCG00000041961	pseudogene
ENSSSCG00000041962	protein_coding
ENSSSCG00000041963	lncRNA
ENSSSCG00000041964	lncRNA
ENSSSCG00000041965	lncRNA
ENSSSCG00000041966	lncRNA
ENSSSCG00000041967	lncRNA
ENSSSCG00000041968	lncRNA
ENSSSCG00000041969	lncRNA
ENSSSCG00000041970	lncRNA
ENSSSCG00000041971	pseudogene
ENSSSCG00000041972	protein_coding
ENSSSCG00000041973	lncRNA
ENSSSCG00000041974	protein_coding
ENSSSCG00000041975	protein_coding
ENSSSCG00000041976	lncRNA
ENSSSCG00000041977	lncRNA
ENSSSCG00000041978	protein_coding
ENSSSCG00000041979	lncRNA
ENSSSCG00000041980	lncRNA
ENSSSCG00000041981	lncRNA
ENSSSCG00000041982	protein_coding
ENSSSCG00000041983	lncRNA
ENSSSCG00000041984	protein_coding
ENSSSCG00000041985	lncRNA
ENSSSCG00000041986	lncRNA
ENSSSCG00000041987	lncRNA
ENSSSCG00000041988	protein_coding
ENSSSCG00000041989	lncRNA
ENSSSCG00000041990	lncRNA
ENSSSCG00000041991	processed_pseudogene
ENSSSCG00000041992	lncRNA
ENSSSCG00000041993	lncRNA
ENSSSCG00000041994	lncRNA
ENSSSCG00000041995	protein_coding
ENSSSCG00000041996	pseudogene
ENSSSCG00000041997	lncRNA
ENSSSCG00000041998	lncRNA
ENSSSCG00000041999	lncRNA
ENSSSCG00000042000	lncRNA
ENSSSCG00000042001	lncRNA
ENSSSCG00000042002	lncRNA
ENSSSCG00000042003	lncRNA
ENSSSCG00000042004	protein_coding
ENSSSCG00000042005	lncRNA
ENSSSCG00000042006	lncRNA
ENSSSCG00000042007	lncRNA
ENSSSCG00000042008	protein_coding
ENSSSCG00000042009	processed_pseudogene
ENSSSCG00000042010	lncRNA
ENSSSCG00000042011	protein_coding
ENSSSCG00000042012	lncRNA
ENSSSCG00000042013	lncRNA
ENSSSCG00000042014	pseudogene
ENSSSCG00000042015	lncRNA
ENSSSCG00000042016	lncRNA
ENSSSCG00000042017	protein_coding
ENSSSCG00000042018	pseudogene
ENSSSCG00000042019	pseudogene
ENSSSCG00000042020	lncRNA
ENSSSCG00000042021	lncRNA
ENSSSCG00000042022	lncRNA
ENSSSCG00000042023	lncRNA
ENSSSCG00000042024	lncRNA
ENSSSCG00000042025	lncRNA
ENSSSCG00000042026	protein_coding
ENSSSCG00000042027	protein_coding
ENSSSCG00000042028	protein_coding
ENSSSCG00000042029	lncRNA
ENSSSCG00000042030	pseudogene
ENSSSCG00000042031	lncRNA
ENSSSCG00000042032	protein_coding
ENSSSCG00000042033	lncRNA
ENSSSCG00000042034	protein_coding
ENSSSCG00000042035	protein_coding
ENSSSCG00000042036	lncRNA
ENSSSCG00000042037	lncRNA
ENSSSCG00000042038	protein_coding
ENSSSCG00000042039	lncRNA
ENSSSCG00000042040	protein_coding
ENSSSCG00000042041	lncRNA
ENSSSCG00000042042	lncRNA
ENSSSCG00000042043	lncRNA
ENSSSCG00000042044	lncRNA
ENSSSCG00000042045	lncRNA
ENSSSCG00000042046	lncRNA
ENSSSCG00000042047	lncRNA
ENSSSCG00000042048	protein_coding
ENSSSCG00000042049	lncRNA
ENSSSCG00000042050	lncRNA
ENSSSCG00000042051	lncRNA
ENSSSCG00000042052	protein_coding
ENSSSCG00000042053	lncRNA
ENSSSCG00000042054	protein_coding
ENSSSCG00000042055	processed_pseudogene
ENSSSCG00000042056	lncRNA
ENSSSCG00000042057	lncRNA
ENSSSCG00000042058	protein_coding
ENSSSCG00000042059	lncRNA
ENSSSCG00000042060	processed_pseudogene
ENSSSCG00000042061	lncRNA
ENSSSCG00000042062	lncRNA
ENSSSCG00000042063	lncRNA
ENSSSCG00000042064	lncRNA
ENSSSCG00000042065	protein_coding
ENSSSCG00000042066	lncRNA
ENSSSCG00000042067	protein_coding
ENSSSCG00000042068	lncRNA
ENSSSCG00000042069	lncRNA
ENSSSCG00000042070	lncRNA
ENSSSCG00000042071	lncRNA
ENSSSCG00000042072	protein_coding
ENSSSCG00000042073	protein_coding
ENSSSCG00000042074	pseudogene
ENSSSCG00000042075	lncRNA
ENSSSCG00000042076	lncRNA
ENSSSCG00000042077	lncRNA
ENSSSCG00000042078	lncRNA
ENSSSCG00000042079	protein_coding
ENSSSCG00000042080	pseudogene
ENSSSCG00000042081	snRNA
ENSSSCG00000042082	lncRNA
ENSSSCG00000042083	lncRNA
ENSSSCG00000042084	protein_coding
ENSSSCG00000042085	lncRNA
ENSSSCG00000042086	protein_coding
ENSSSCG00000042087	pseudogene
ENSSSCG00000042088	lncRNA
ENSSSCG00000042089	protein_coding
ENSSSCG00000042090	lncRNA
ENSSSCG00000042091	protein_coding
ENSSSCG00000042092	protein_coding
ENSSSCG00000042093	lncRNA
ENSSSCG00000042094	protein_coding
ENSSSCG00000042095	lncRNA
ENSSSCG00000042096	protein_coding
ENSSSCG00000042097	processed_pseudogene
ENSSSCG00000042098	lncRNA
ENSSSCG00000042099	lncRNA
ENSSSCG00000042100	protein_coding
ENSSSCG00000042101	protein_coding
ENSSSCG00000042102	lncRNA
ENSSSCG00000042103	lncRNA
ENSSSCG00000042104	lncRNA
ENSSSCG00000042105	protein_coding
ENSSSCG00000042106	lncRNA
ENSSSCG00000042107	lncRNA
ENSSSCG00000042108	lncRNA
ENSSSCG00000042109	lncRNA
ENSSSCG00000042110	protein_coding
ENSSSCG00000042111	lncRNA
ENSSSCG00000042112	lncRNA
ENSSSCG00000042113	protein_coding
ENSSSCG00000042114	lncRNA
ENSSSCG00000042115	lncRNA
ENSSSCG00000042116	lncRNA
ENSSSCG00000042117	protein_coding
ENSSSCG00000042118	protein_coding
ENSSSCG00000042119	lncRNA
ENSSSCG00000042120	lncRNA
ENSSSCG00000042121	protein_coding
ENSSSCG00000042122	lncRNA
ENSSSCG00000042123	lncRNA
ENSSSCG00000042124	protein_coding
ENSSSCG00000042125	protein_coding
ENSSSCG00000042126	lncRNA
ENSSSCG00000042127	pseudogene
ENSSSCG00000042128	lncRNA
ENSSSCG00000042129	protein_coding
ENSSSCG00000042130	protein_coding
ENSSSCG00000042131	pseudogene
ENSSSCG00000042132	lncRNA
ENSSSCG00000042133	lncRNA
ENSSSCG00000042134	lncRNA
ENSSSCG00000042135	protein_coding
ENSSSCG00000042136	pseudogene
ENSSSCG00000042137	lncRNA
ENSSSCG00000042138	lncRNA
ENSSSCG00000042139	lncRNA
ENSSSCG00000042140	lncRNA
ENSSSCG00000042141	protein_coding
ENSSSCG00000042142	lncRNA
ENSSSCG00000042143	lncRNA
ENSSSCG00000042144	protein_coding
ENSSSCG00000042145	protein_coding
ENSSSCG00000042146	lncRNA
ENSSSCG00000042147	protein_coding
ENSSSCG00000042148	lncRNA
ENSSSCG00000042149	pseudogene
ENSSSCG00000042150	lncRNA
ENSSSCG00000042151	lncRNA
ENSSSCG00000042152	lncRNA
ENSSSCG00000042153	lncRNA
ENSSSCG00000042154	protein_coding
ENSSSCG00000042155	pseudogene
ENSSSCG00000042156	protein_coding
ENSSSCG00000042157	protein_coding
ENSSSCG00000042158	lncRNA
ENSSSCG00000042159	protein_coding
ENSSSCG00000042160	lncRNA
ENSSSCG00000042161	pseudogene
ENSSSCG00000042162	protein_coding
ENSSSCG00000042163	lncRNA
ENSSSCG00000042164	lncRNA
ENSSSCG00000042165	pseudogene
ENSSSCG00000042166	lncRNA
ENSSSCG00000042167	lncRNA
ENSSSCG00000042168	pseudogene
ENSSSCG00000042169	protein_coding
ENSSSCG00000042170	lncRNA
ENSSSCG00000042171	protein_coding
ENSSSCG00000042172	lncRNA
ENSSSCG00000042173	lncRNA
ENSSSCG00000042174	lncRNA
ENSSSCG00000042175	protein_coding
ENSSSCG00000042176	lncRNA
ENSSSCG00000042177	lncRNA
ENSSSCG00000042178	lncRNA
ENSSSCG00000042179	lncRNA
ENSSSCG00000042180	protein_coding
ENSSSCG00000042181	lncRNA
ENSSSCG00000042182	snoRNA
ENSSSCG00000042183	protein_coding
ENSSSCG00000042184	snoRNA
ENSSSCG00000042185	lncRNA
ENSSSCG00000042186	lncRNA
ENSSSCG00000042187	lncRNA
ENSSSCG00000042188	lncRNA
ENSSSCG00000042189	lncRNA
ENSSSCG00000042190	lncRNA
ENSSSCG00000042191	protein_coding
ENSSSCG00000042192	protein_coding
ENSSSCG00000042193	lncRNA
ENSSSCG00000042194	lncRNA
ENSSSCG00000042195	lncRNA
ENSSSCG00000042196	lncRNA
ENSSSCG00000042197	protein_coding
ENSSSCG00000042198	lncRNA
ENSSSCG00000042199	lncRNA
ENSSSCG00000042200	protein_coding
ENSSSCG00000042201	lncRNA
ENSSSCG00000042202	lncRNA
ENSSSCG00000042203	lncRNA
ENSSSCG00000042204	lncRNA
ENSSSCG00000042205	lncRNA
ENSSSCG00000042206	lncRNA
ENSSSCG00000042207	lncRNA
ENSSSCG00000042208	protein_coding
ENSSSCG00000042209	lncRNA
ENSSSCG00000042210	lncRNA
ENSSSCG00000042211	pseudogene
ENSSSCG00000042212	lncRNA
ENSSSCG00000042213	lncRNA
ENSSSCG00000042214	lncRNA
ENSSSCG00000042215	lncRNA
ENSSSCG00000042216	protein_coding
ENSSSCG00000042217	lncRNA
ENSSSCG00000042218	snoRNA
ENSSSCG00000042219	lncRNA
ENSSSCG00000042220	protein_coding
ENSSSCG00000042221	protein_coding
ENSSSCG00000042222	lncRNA
ENSSSCG00000042223	lncRNA
ENSSSCG00000042224	lncRNA
ENSSSCG00000042225	lncRNA
ENSSSCG00000042226	protein_coding
ENSSSCG00000042227	lncRNA
ENSSSCG00000042228	lncRNA
ENSSSCG00000042229	lncRNA
ENSSSCG00000042230	lncRNA
ENSSSCG00000042231	protein_coding
ENSSSCG00000042232	lncRNA
ENSSSCG00000042233	lncRNA
ENSSSCG00000042234	lncRNA
ENSSSCG00000042235	lncRNA
ENSSSCG00000042236	lncRNA
ENSSSCG00000042237	lncRNA
ENSSSCG00000042238	lncRNA
ENSSSCG00000042239	protein_coding
ENSSSCG00000042240	protein_coding
ENSSSCG00000042241	protein_coding
ENSSSCG00000042242	lncRNA
ENSSSCG00000042243	lncRNA
ENSSSCG00000042244	lncRNA
ENSSSCG00000042245	protein_coding
ENSSSCG00000042246	protein_coding
ENSSSCG00000042247	lncRNA
ENSSSCG00000042248	protein_coding
ENSSSCG00000042249	lncRNA
ENSSSCG00000042250	lncRNA
ENSSSCG00000042251	lncRNA
ENSSSCG00000042252	lncRNA
ENSSSCG00000042253	protein_coding
ENSSSCG00000042254	lncRNA
ENSSSCG00000042255	protein_coding
ENSSSCG00000042256	processed_pseudogene
ENSSSCG00000042257	protein_coding
ENSSSCG00000042258	protein_coding
ENSSSCG00000042259	pseudogene
ENSSSCG00000042260	snRNA
ENSSSCG00000042261	lncRNA
ENSSSCG00000042262	lncRNA
ENSSSCG00000042263	protein_coding
ENSSSCG00000042264	lncRNA
ENSSSCG00000042265	protein_coding
ENSSSCG00000042266	pseudogene
ENSSSCG00000042267	protein_coding
ENSSSCG00000042268	lncRNA
ENSSSCG00000042269	lncRNA
ENSSSCG00000042270	protein_coding
ENSSSCG00000042271	lncRNA
ENSSSCG00000042272	lncRNA
ENSSSCG00000042273	lncRNA
ENSSSCG00000042274	lncRNA
ENSSSCG00000042275	lncRNA
ENSSSCG00000042276	lncRNA
ENSSSCG00000042277	lncRNA
ENSSSCG00000042278	protein_coding
ENSSSCG00000042279	protein_coding
ENSSSCG00000042280	processed_pseudogene
ENSSSCG00000042281	lncRNA
ENSSSCG00000042282	lncRNA
ENSSSCG00000042283	protein_coding
ENSSSCG00000042284	lncRNA
ENSSSCG00000042285	protein_coding
ENSSSCG00000042286	pseudogene
ENSSSCG00000042287	lncRNA
ENSSSCG00000042288	lncRNA
ENSSSCG00000042289	pseudogene
ENSSSCG00000042290	lncRNA
ENSSSCG00000042291	protein_coding
ENSSSCG00000042292	lncRNA
ENSSSCG00000042293	lncRNA
ENSSSCG00000042294	protein_coding
ENSSSCG00000042295	lncRNA
ENSSSCG00000042296	protein_coding
ENSSSCG00000042297	lncRNA
ENSSSCG00000042298	lncRNA
ENSSSCG00000042299	pseudogene
ENSSSCG00000042300	lncRNA
ENSSSCG00000042301	protein_coding
ENSSSCG00000042302	pseudogene
ENSSSCG00000042303	lncRNA
ENSSSCG00000042304	protein_coding
ENSSSCG00000042305	lncRNA
ENSSSCG00000042306	lncRNA
ENSSSCG00000042307	protein_coding
ENSSSCG00000042308	lncRNA
ENSSSCG00000042309	protein_coding
ENSSSCG00000042310	pseudogene
ENSSSCG00000042311	lncRNA
ENSSSCG00000042312	lncRNA
ENSSSCG00000042313	lncRNA
ENSSSCG00000042314	lncRNA
ENSSSCG00000042315	lncRNA
ENSSSCG00000042316	lncRNA
ENSSSCG00000042317	protein_coding
ENSSSCG00000042318	lncRNA
ENSSSCG00000042319	lncRNA
ENSSSCG00000042320	lncRNA
ENSSSCG00000042321	pseudogene
ENSSSCG00000042322	pseudogene
ENSSSCG00000042323	snRNA
ENSSSCG00000042324	protein_coding
ENSSSCG00000042325	lncRNA
ENSSSCG00000042326	protein_coding
ENSSSCG00000042327	protein_coding
ENSSSCG00000042328	pseudogene
ENSSSCG00000042329	lncRNA
ENSSSCG00000042330	protein_coding
ENSSSCG00000042331	lncRNA
ENSSSCG00000042332	lncRNA
ENSSSCG00000042333	lncRNA
ENSSSCG00000042334	protein_coding
ENSSSCG00000042335	protein_coding
ENSSSCG00000042336	lncRNA
ENSSSCG00000042337	lncRNA
ENSSSCG00000042338	protein_coding
ENSSSCG00000042339	lncRNA
ENSSSCG00000042340	lncRNA
ENSSSCG00000042341	protein_coding
ENSSSCG00000042342	lncRNA
ENSSSCG00000042343	lncRNA
ENSSSCG00000042344	lncRNA
ENSSSCG00000042345	protein_coding
ENSSSCG00000042346	protein_coding
ENSSSCG00000042347	lncRNA
ENSSSCG00000042348	lncRNA
ENSSSCG00000042349	protein_coding
ENSSSCG00000042350	lncRNA
ENSSSCG00000042351	protein_coding
ENSSSCG00000042352	lncRNA
ENSSSCG00000042353	processed_pseudogene
ENSSSCG00000042354	lncRNA
ENSSSCG00000042355	protein_coding
ENSSSCG00000042356	protein_coding
ENSSSCG00000042357	protein_coding
ENSSSCG00000042358	lncRNA
ENSSSCG00000042359	lncRNA
ENSSSCG00000042360	protein_coding
ENSSSCG00000042361	lncRNA
ENSSSCG00000042362	lncRNA
ENSSSCG00000042363	lncRNA
ENSSSCG00000042364	pseudogene
ENSSSCG00000042365	protein_coding
ENSSSCG00000042366	lncRNA
ENSSSCG00000042367	lncRNA
ENSSSCG00000042368	lncRNA
ENSSSCG00000042369	lncRNA
ENSSSCG00000042370	protein_coding
ENSSSCG00000042371	lncRNA
ENSSSCG00000042372	lncRNA
ENSSSCG00000042373	lncRNA
ENSSSCG00000042374	lncRNA
ENSSSCG00000042375	lncRNA
ENSSSCG00000042376	lncRNA
ENSSSCG00000042377	lncRNA
ENSSSCG00000042378	lncRNA
ENSSSCG00000042379	protein_coding
ENSSSCG00000042380	lncRNA
ENSSSCG00000042381	snRNA
ENSSSCG00000042382	lncRNA
ENSSSCG00000042383	pseudogene
ENSSSCG00000042384	protein_coding
ENSSSCG00000042385	lncRNA
ENSSSCG00000042386	lncRNA
ENSSSCG00000042387	protein_coding
ENSSSCG00000042388	processed_pseudogene
ENSSSCG00000042389	pseudogene
ENSSSCG00000042390	protein_coding
ENSSSCG00000042391	lncRNA
ENSSSCG00000042392	lncRNA
ENSSSCG00000042393	lncRNA
ENSSSCG00000042394	lncRNA
ENSSSCG00000042395	protein_coding
ENSSSCG00000042396	protein_coding
ENSSSCG00000042397	lncRNA
ENSSSCG00000042398	lncRNA
ENSSSCG00000042399	lncRNA
ENSSSCG00000042400	lncRNA
ENSSSCG00000042401	lncRNA
ENSSSCG00000042402	lncRNA
ENSSSCG00000042403	protein_coding
ENSSSCG00000042404	lncRNA
ENSSSCG00000042405	protein_coding
ENSSSCG00000042406	protein_coding
ENSSSCG00000042407	lncRNA
ENSSSCG00000042408	snoRNA
ENSSSCG00000042409	protein_coding
ENSSSCG00000042410	protein_coding
ENSSSCG00000042411	lncRNA
ENSSSCG00000042412	lncRNA
ENSSSCG00000042413	processed_pseudogene
ENSSSCG00000042414	lncRNA
ENSSSCG00000042415	lncRNA
ENSSSCG00000042416	lncRNA
ENSSSCG00000042417	lncRNA
ENSSSCG00000042418	lncRNA
ENSSSCG00000042419	protein_coding
ENSSSCG00000042420	lncRNA
ENSSSCG00000042421	protein_coding
ENSSSCG00000042422	lncRNA
ENSSSCG00000042423	lncRNA
ENSSSCG00000042424	lncRNA
ENSSSCG00000042425	lncRNA
ENSSSCG00000042426	protein_coding
ENSSSCG00000042427	protein_coding
ENSSSCG00000042428	pseudogene
ENSSSCG00000042429	lncRNA
ENSSSCG00000042430	protein_coding
ENSSSCG00000042431	lncRNA
ENSSSCG00000042432	protein_coding
ENSSSCG00000042433	lncRNA
ENSSSCG00000042434	pseudogene
ENSSSCG00000042435	miRNA
ENSSSCG00000042436	protein_coding
ENSSSCG00000042437	lncRNA
ENSSSCG00000042438	lncRNA
ENSSSCG00000042439	lncRNA
ENSSSCG00000042440	protein_coding
ENSSSCG00000042441	lncRNA
ENSSSCG00000042442	protein_coding
ENSSSCG00000042443	lncRNA
ENSSSCG00000042444	lncRNA
ENSSSCG00000042445	protein_coding
ENSSSCG00000042446	pseudogene
ENSSSCG00000042447	protein_coding
ENSSSCG00000042448	lncRNA
ENSSSCG00000042449	protein_coding
ENSSSCG00000042450	lncRNA
ENSSSCG00000042451	lncRNA
ENSSSCG00000042452	lncRNA
ENSSSCG00000042453	lncRNA
ENSSSCG00000042454	lncRNA
ENSSSCG00000042455	lncRNA
ENSSSCG00000042456	protein_coding
ENSSSCG00000042457	lncRNA
ENSSSCG00000042458	lncRNA
ENSSSCG00000042459	protein_coding
ENSSSCG00000042460	protein_coding
ENSSSCG00000042461	lncRNA
ENSSSCG00000042462	protein_coding
ENSSSCG00000042463	protein_coding
ENSSSCG00000042464	lncRNA
ENSSSCG00000042465	lncRNA
ENSSSCG00000042466	lncRNA
ENSSSCG00000042467	lncRNA
ENSSSCG00000042468	lncRNA
ENSSSCG00000042469	protein_coding
ENSSSCG00000042470	pseudogene
ENSSSCG00000042471	lncRNA
ENSSSCG00000042472	lncRNA
ENSSSCG00000042473	protein_coding
ENSSSCG00000042474	pseudogene
ENSSSCG00000042475	lncRNA
ENSSSCG00000042476	lncRNA
ENSSSCG00000042477	pseudogene
ENSSSCG00000042478	lncRNA
ENSSSCG00000042479	lncRNA
ENSSSCG00000042480	lncRNA
ENSSSCG00000042481	pseudogene
ENSSSCG00000042482	protein_coding
ENSSSCG00000042483	lncRNA
ENSSSCG00000042484	protein_coding
ENSSSCG00000042485	lncRNA
ENSSSCG00000042486	lncRNA
ENSSSCG00000042487	lncRNA
ENSSSCG00000042488	miRNA
ENSSSCG00000042489	protein_coding
ENSSSCG00000042490	lncRNA
ENSSSCG00000042491	lncRNA
ENSSSCG00000042492	lncRNA
ENSSSCG00000042493	pseudogene
ENSSSCG00000042494	snRNA
ENSSSCG00000042495	protein_coding
ENSSSCG00000042496	processed_pseudogene
ENSSSCG00000042497	protein_coding
ENSSSCG00000042498	protein_coding
ENSSSCG00000042499	lncRNA
ENSSSCG00000042500	protein_coding
ENSSSCG00000042501	lncRNA
ENSSSCG00000042502	lncRNA
ENSSSCG00000042503	pseudogene
ENSSSCG00000042504	lncRNA
ENSSSCG00000042505	lncRNA
ENSSSCG00000042506	processed_pseudogene
ENSSSCG00000042507	lncRNA
ENSSSCG00000042508	protein_coding
ENSSSCG00000042509	lncRNA
ENSSSCG00000042510	lncRNA
ENSSSCG00000042511	protein_coding
ENSSSCG00000042512	lncRNA
ENSSSCG00000042513	protein_coding
ENSSSCG00000042514	lncRNA
ENSSSCG00000042515	lncRNA
ENSSSCG00000042516	protein_coding
ENSSSCG00000042517	pseudogene
ENSSSCG00000042518	protein_coding
ENSSSCG00000042519	lncRNA
ENSSSCG00000042520	protein_coding
ENSSSCG00000042521	protein_coding
ENSSSCG00000042522	protein_coding
ENSSSCG00000042523	lncRNA
ENSSSCG00000042524	protein_coding
ENSSSCG00000042525	lncRNA
ENSSSCG00000042526	lncRNA
ENSSSCG00000042527	lncRNA
ENSSSCG00000042528	lncRNA
ENSSSCG00000042529	pseudogene
ENSSSCG00000042530	lncRNA
ENSSSCG00000042531	lncRNA
ENSSSCG00000042532	lncRNA
ENSSSCG00000042533	pseudogene
ENSSSCG00000042534	lncRNA
ENSSSCG00000042535	pseudogene
ENSSSCG00000042536	lncRNA
ENSSSCG00000042537	lncRNA
ENSSSCG00000042538	pseudogene
ENSSSCG00000042539	protein_coding
ENSSSCG00000042540	protein_coding
ENSSSCG00000042541	lncRNA
ENSSSCG00000042542	protein_coding
ENSSSCG00000042543	lncRNA
ENSSSCG00000042544	lncRNA
ENSSSCG00000042545	pseudogene
ENSSSCG00000042546	lncRNA
ENSSSCG00000042547	lncRNA
ENSSSCG00000042548	lncRNA
ENSSSCG00000042549	protein_coding
ENSSSCG00000042550	lncRNA
ENSSSCG00000042551	lncRNA
ENSSSCG00000042552	lncRNA
ENSSSCG00000042553	protein_coding
ENSSSCG00000042554	lncRNA
ENSSSCG00000042555	lncRNA
ENSSSCG00000042556	lncRNA
ENSSSCG00000042557	pseudogene
ENSSSCG00000042558	lncRNA
ENSSSCG00000042559	lncRNA
ENSSSCG00000042560	pseudogene
ENSSSCG00000042561	pseudogene
ENSSSCG00000042562	lncRNA
ENSSSCG00000042563	pseudogene
ENSSSCG00000042564	protein_coding
ENSSSCG00000042565	protein_coding
ENSSSCG00000042566	lncRNA
ENSSSCG00000042567	protein_coding
ENSSSCG00000042568	lncRNA
ENSSSCG00000042569	pseudogene
ENSSSCG00000042570	pseudogene
ENSSSCG00000042571	protein_coding
ENSSSCG00000042572	protein_coding
ENSSSCG00000042573	lncRNA
ENSSSCG00000042574	lncRNA
ENSSSCG00000042575	lncRNA
ENSSSCG00000042576	lncRNA
ENSSSCG00000042577	protein_coding
ENSSSCG00000042578	protein_coding
ENSSSCG00000042579	lncRNA
ENSSSCG00000042580	protein_coding
ENSSSCG00000042581	lncRNA
ENSSSCG00000042582	lncRNA
ENSSSCG00000042583	lncRNA
ENSSSCG00000042584	protein_coding
ENSSSCG00000042585	lncRNA
ENSSSCG00000042586	protein_coding
ENSSSCG00000042587	lncRNA
ENSSSCG00000042588	protein_coding
ENSSSCG00000042589	lncRNA
ENSSSCG00000042590	lncRNA
ENSSSCG00000042591	lncRNA
ENSSSCG00000042592	lncRNA
ENSSSCG00000042593	lncRNA
ENSSSCG00000042594	pseudogene
ENSSSCG00000042595	lncRNA
ENSSSCG00000042596	lncRNA
ENSSSCG00000042597	lncRNA
ENSSSCG00000042598	lncRNA
ENSSSCG00000042599	lncRNA
ENSSSCG00000042600	pseudogene
ENSSSCG00000042601	lncRNA
ENSSSCG00000042602	protein_coding
ENSSSCG00000042603	lncRNA
ENSSSCG00000042604	lncRNA
ENSSSCG00000042605	lncRNA
ENSSSCG00000042606	lncRNA
ENSSSCG00000042607	protein_coding
ENSSSCG00000042608	lncRNA
ENSSSCG00000042609	lncRNA
ENSSSCG00000042610	lncRNA
ENSSSCG00000042611	lncRNA
ENSSSCG00000042612	lncRNA
ENSSSCG00000042613	lncRNA
ENSSSCG00000042614	protein_coding
ENSSSCG00000042615	lncRNA
ENSSSCG00000042616	protein_coding
ENSSSCG00000042617	lncRNA
ENSSSCG00000042618	lncRNA
ENSSSCG00000042619	lncRNA
ENSSSCG00000042620	protein_coding
ENSSSCG00000042621	pseudogene
ENSSSCG00000042622	pseudogene
ENSSSCG00000042623	lncRNA
ENSSSCG00000042624	lncRNA
ENSSSCG00000042625	lncRNA
ENSSSCG00000042626	protein_coding
ENSSSCG00000042627	pseudogene
ENSSSCG00000042628	processed_pseudogene
ENSSSCG00000042629	lncRNA
ENSSSCG00000042630	protein_coding
ENSSSCG00000042631	protein_coding
ENSSSCG00000042632	lncRNA
ENSSSCG00000042633	lncRNA
ENSSSCG00000042634	protein_coding
ENSSSCG00000042635	lncRNA
ENSSSCG00000042636	lncRNA
ENSSSCG00000042637	lncRNA
